Student_ID,CP,DSA,DBMS,MP,COA,SE,CNS,OS,WEBDEV,AUTOMATA,Preference Of Elective,Alloted Elective,Marks In Alloted Elective,CGPA
SID20131943,99,40,59,55,83,88,48,52,93,67,AR_VR,AR_VR,90,68.4
SID20185254,81,49,56,85,63,99,68,63,77,54,CC,CC,91,69.5
SID20157698,100,73,77,64,69,87,62.5,44,54,57,CC,CC,46,68.75
SID20133226,47,49,86,62,58,89,87,82,51,95,ML,ML,65,70.6
SID20142205,49,74,87,77,94,95,52,77,47,42,CC,CC,43,69.4
SID20139175,94,53,76,44,82,44,70,76,71,74,AR_VR,AR_VR,67,68.4
SID20143129,78,42,53,87,45,59,87,79,84,80,CC,CC,47,69.4
SID20147762,84,52,40,100,58,61,87,59,76,77,CC,CC,40,69.4
SID20151386,86,95,62,67,45,51,59,68,90,71,CC,CC,47,69.4
SID20158694,60,69,100,70,48,48,100,68,50,42,IOT,IOT,57,65.5
SID20161572,76,63,50,91,62,94,83,80,65,42,ML,ML,42,70.6
SID20164205,95,56,48,64,77,75,81,72,43,83,CC,CC,74,69.4
SID20165190,95,48,94,78,52,51,91,97,46,42,CC,CC,80,69.4
SID20144411,49,85,45,51,44,68,91,94,98,59,AR_VR,AR_VR,67,68.4
SID20155662,85,91,59,100,86,84,42,50,51,45,CC,CC,45,69.3
SID20161443,78,80,68,93,88,44,72,40,87,43,CC,CC,75,69.3
SID20185649,60,60,70,74,53,60,81,99,53,96,ML,ML,78,70.6
SID20171143,53,98,82,42,87,84,70,58,65,54,CC,CC,97,69.3
SID20149312,89,83,65,89,77,28,19,77,74,83,AR_VR,AR_VR,48,68.4
SID20176043,80,41,81,72,54,86,99,82,57,41,CC,CC,78,69.3
SID20178141,65,63,59,70,60,64,92,63,96,61,CC,CC,80,69.3
SID20158965,94,53,77,48,97,62,48,100,89,83,IOT,IOT,40,75.1
SID20152429,72,67,52,62,68,41,100,91,84,68,ML,ML,47,70.5
SID20187704,53,99,59,92,52,87,66,64,58,63,CC,CC,59,69.3
SID20137312,73,48,84,65,49,77,71,60,88,77,CC,CC,47,69.2
SID20154873,79,46,100,54,69,71,54,79,92,40,AR_VR,AR_VR,70,68.4
SID20143470,40,83,75,98,81,44,67,86,43,75,CC,CC,41,69.2
SID20146232,80,67,95,61,59,44,87,75,62,62,CC,CC,90,69.2
SID20149358,62,68,82,86,51,70,52,56,81,84,CC,CC,97,69.2
SID20173183,54,78,57,97,83,63,64,71,74,43,AR_VR,AR_VR,65,68.4
SID20149429,51,74,80,97,52,76,80,50,87,45,CC,CC,86,69.2
SID20153041,70,40,69,77,73,90,75,64,87,47,CC,CC,71,69.2
SID20132743,76,96,94,79,79,58,41,63,44,74,ML,ML,71,70.4
SID20177543,94,90,97,70,57,64,65,93,20,42,CC,CC,50,69.2
SID20186543,56,69,64,79,63,65,61.5,58,66,95,AR_VR,AR_VR,53,67.65
SID20177726,80,64,68,52,77,50,89,45,85,82,CC,CC,74,69.2
SID20188996,71,53,90,60,75,41,79,79,62,82,CC,CC,96,69.2
SID20159307,82,74,98,90,66,61,65,51,96,62,IOT,IOT,69,74.5
SID20134816,79,56,77,98,52,71,70,49,72,80,ML,ML,67,70.4
SID20166301,96,40,82,27,95,47,56,83,98,68,CC,CC,89,69.2
SID20159330,78,68,84,99,56,43,77,89,96,41,IOT,IOT,91,73.1
SID20143981,49,74,55,79,83,77,93,55,41,98,ML,ML,63,70.4
SID20166593,96,48,47,55,84,99,75,41,80,67,CC,CC,51,69.2
SID20132894,45,73,100,97,48,45,87,58,72,66,CC,CC,83,69.1
SID20133211,57,91,99,45,84,84,53,40,56,74,AR_VR,AR_VR,44,68.3
SID20142487,70,77,42,83,71,76,62,54,92,64,CC,CC,69,69.1
SID20142973,85,72,92,71,67,45,60,57,73,69,CC,CC,83,69.1
SID20158488,75,40,76,89,78,90,60,40,65,78,CC,CC,87,69.1
SID20135098,83,94,81,99,56,40,52,63,94,21,AR_VR,AR_VR,98,68.3
SID20133823,91,88,70,43,93,85,70,58,52,40,CC,CC,63,69
SID20151983,46,49,98,96,51,91,66,89,44,60,CC,CC,42,69
SID20145919,89,49,40,92,68,92,91,54,44,85,ML,ML,45,70.4
SID20182536,77,65,87,87,63,98,68,94,54,67,SVV,SVV,69,76
SID20157178,58,67,86,55,48,99,84,45,93,55,CC,CC,85,69
SID20178689,92,51,88,40,79,66,62,68,47,97,CC,CC,64,69
SID20159646,88,43,63,47,91,86,51,87,58,86,IOT,IOT,82,70
SID20149986,99,44,49,77,71,82,86,93,53,49,ML,ML,49,70.3
SID20159693,92,96,43,46,55,44,90,90,58,83,NLP,NLP,92,69.7
SID20151623,54,51,80,87,55,66,74,98,70,48,AR_VR,AR_VR,85,68.3
SID20159742,83,40,96,74,75,70,80,86,80,75,SVV,SVV,91,75.9
SID20136794,76,67,58,71,95,47,97,50,60,68,CC,CC,43,68.9
SID20165272,70,71,94,58,49,97,56,44,83,67,CC,CC,70,68.9
SID20159925,87,47,58,64,47,75,49,80,68,59,IOT,IOT,90,63.4
SID20165108,97,62,56,59,99,50,64,71,83,62,ML,ML,45,70.3
SID20159950,72,92,63,58,45,56,50,82,63,86,NLP,NLP,56,66.7
SID20155707,100,78,63,53,80,45,60,67,48,89,AR_VR,AR_VR,78,68.3
SID20146539,65,42,80,86,95,52,73,52,78,65,CC,CC,68,68.8
SID20182046,87,44,72,91,45,61,52,65,84,87,CC,CC,65,68.8
SID20161133,69,75,88,44,99,48,71,85,94,41,IOT,IOT,51,71.4
SID20182506,79,85,75,87,50,47,74,93,53,60,ML,ML,44,70.3
SID20161152,40,79,73,53,43,96,50,64,58,95,NLP,NLP,48,65.1
SID20172364,57,79,63,40,86,62,76,84,79,57,AR_VR,AR_VR,50,68.3
SID20183798,72,77,43,63,94,94,84,72,100,59,SVV,SVV,71,75.8
SID20146207,68,56,65,61,99,81,82,60,40,75,CC,CC,58,68.7
SID20146518,50,77,77,75,81,68,86,45,63,65,CC,CC,80,68.7
SID20161416,69,82,100,80,20,99,57,43,49,83,AR_VR,AR_VR,86,68.2
SID20171549,65,45,71,82,82,97,64,99,81,69,SVV,SVV,51,75.5
SID20158106,76,91,45,100,98,42,61.8,49,57,60,CC,CC,54,67.98
SID20135282,97,65,74,74,93,56,47,49,89,41,CC,CC,54,68.5
SID20161293,46,100,48,69,51,87,87,45,41,79,IOT,IOT,79,65.3
SID20134484,70,81,40,67,92,80,44,57,75,96,ML,ML,89,70.2
SID20161326,79,58,84,57,80,74,69,88,69,44,NLP,NLP,55,70.2
SID20164268,98,78,69,54,69,59,70,86,75,24,AR_VR,AR_VR,86,68.2
SID20153501,48,26,55,93,82,68,94,45,75,99,CC,CC,57,68.5
SID20168458,63,58,66,62,53,51,78,72,94,88,CC,CC,40,68.5
SID20143458,78,100,56,69,63,75,54,77,19,89,AR_VR,AR_VR,55,68
SID20151739,97,97,88,44,74,43,56,64,78,43,CC,CC,40,68.4
SID20161660,51,97,65,90,58,69,40,71,50,93,CC,CC,98,68.4
SID20161464,85,40,81,57,64,71,76,87,75,83,IOT,IOT,92,71.9
SID20135569,99,63,61,90,76,69,95,54,44,51,ML,ML,87,70.2
SID20161511,100,40,78,87,55,42,60,97,82,93,NLP,NLP,51,73.4
SID20161601,50,46,71,94,44,75,87,98,64,51,AR_VR,AR_VR,56,68
SID20181505,79,63,69,44,78,96,81,46,53,75,CC,CC,42,68.4
SID20161554,98,71,52,50,77,51,43,55,72,97,IOT,IOT,61,66.6
SID20139260,100,54,97,60,46,69,63,92,65,56,ML,ML,49,70.2
SID20161581,83,74,92,84,96,81,90,61,48,99,NLP,NLP,94,80.8
SID20178137,93,41,76,95,42,47,56,53,80,97,AR_VR,AR_VR,50,68
SID20134424,92,81,50,64,42,49,93,77,45,90,CC,CC,87,68.3
SID20145134,86,67,50,89,99,46,84,43,56,63,CC,CC,48,68.3
SID20153866,78,61,92,84,50,43,46,87,96,42,AR_VR,AR_VR,73,67.9
SID20148274,52,69,24,90,91,61,64,42,91,99,CC,CC,70,68.3
SID20152203,77,43,93,60,41,69,87,78,69,66,CC,CC,53,68.3
SID20161676,81,85,92,52,93,54,78,59,93,68,IOT,IOT,78,75.5
SID20166410,86,80,80,99,79,58,41,58,48,73,ML,ML,73,70.2
SID20168057,78,96,76,79,82,92,45,63,41,50,ML,ML,40,70.2
SID20161725,99,54,81,80,87,88,58,45,69,79,NLP,NLP,88,74
SID20172489,65,53,75,91,75,69,48,49,64,90,AR_VR,AR_VR,73,67.9
SID20157553,77,93,97,45,45,50,84,80,47,65,CC,CC,71,68.3
SID20134062,66,49,89,40,95,49,61,98,66,69,CC,CC,62,68.2
SID20187901,67,94,85,45,74,51,79,44,49,91,AR_VR,AR_VR,88,67.9
SID20147292,86,64,67,72,71,68,66,47,98,42,CC,CC,76,68.1
SID20174302,77,69,53,90,67,59,55,64,55,92,CC,CC,43,68.1
SID20161915,98,79,56,94,61,66,98,88,92,99,IOT,IOT,91,83.1
SID20147339,95,45,67,67,74,62,46,74,90,81,ML,ML,41,70.1
SID20143436,96,61,57,98,40,77,90,80,40,41,CC,CC,59,68
SID20132766,82,99,70,41,74,56,83,64,46,63,AR_VR,AR_VR,77,67.8
SID20143917,49,66,83,54,92,85,74,55,47,75,CC,CC,51,68
SID20148518,91,64,76,78,48,53,52,57,92,69,CC,CC,54,68
SID20136338,45,68,60,64,51,89,87,69,53,92,AR_VR,AR_VR,90,67.8
SID20151132,91,77,72,40,62,41,61,74,95,67,CC,CC,49,68
SID20155719,42,64,68,90,75,74,68,65,71,63,CC,CC,54,68
SID20161987,83,67,74,93,41,74,75,43,53,53,IOT,IOT,77,65.6
SID20161299,76,79,74,85,41,48,72,87,88,51,ML,ML,74,70.1
SID20132775,53,92,93,95,44,45,89,56,45,67,CC,CC,57,67.9
SID20142416,44,54,60,92,88,71,63,96,63,47,AR_VR,AR_VR,56,67.8
SID20164281,55,86,91,63,49,91,96,40,49,59,CC,CC,73,67.9
SID20173473,84,75,48,59,75,84,64,50,44,96,CC,CC,91,67.9
SID20173139,57,90,41,49,91,40,42,91,78,99,CC,CC,94,67.8
SID20162125,85,73,77,48,40,76,74,66,82,65,IOT,IOT,58,68.6
SID20183539,68,63,98,73,53,92,63,55,62,74,ML,ML,64,70.1
SID20174338,73,91,41,63,59,89,41,47,84,90,CC,CC,81,67.8
SID20137398,45,70,83,53,49,95,90,95,42,78,ML,ML,44,70
SID20181758,96,93,40,62,58,51,81,55,56,86,CC,CC,96,67.8
SID20145930,43,99,80,89,56,40,77,69,53,72,AR_VR,AR_VR,75,67.8
SID20135331,54,77,45,89,87,50,92,67,63,53,CC,CC,64,67.7
SID20147101,80,90,62,49,69,95,52,65,69,46,CC,CC,42,67.7
SID20164837,61,60,71,63,81,73,50,75,59,85,AR_VR,AR_VR,85,67.8
SID20136527,75,84,46,57,55,66,97,86,43,67,CC,CC,88,67.6
SID20139546,72,59,43,61,97,96,64,65,78,41,CC,CC,94,67.6
SID20151294,84,89,97,52,65,43,89,65,63,53,ML,ML,56,70
SID20146800,78,42,59,53,76,51,87,81,52,96,CC,CC,56,67.5
SID20165862,81,59,57,72,98,44,52,72,87,56,AR_VR,AR_VR,47,67.8
SID20166179,78,40,90,95,42,86,88,72,44,40,CC,CC,96,67.5
SID20179126,94,84,91,85,42,70,44,64,57,44,CC,CC,92,67.5
SID20181398,56,87,90,59,64,46,59,75,67,72,CC,CC,97,67.5
SID20162515,54,91,62,78,79,86,96,95,47,83,IOT,IOT,78,77.1
SID20161494,49,95,98,46,47,91,60,55,68,91,ML,ML,72,70
SID20137992,89,86,94,72,54,41,73,42,53,70,CC,CC,42,67.4
SID20138530,85,43,80,68,100,91,63,60,61,23,CC,CC,87,67.4
SID20186960,67,65,87,70,23,92,45,72,99,58,AR_VR,AR_VR,62,67.8
SID20142798,52,86,74,41,90,96,42,64,59,70,CC,CC,86,67.4
SID20145567,81,65,41,49,70,82,90,77,59,60,CC,CC,59,67.4
SID20169620,75,84,65,69,88,49,85,45,83,57,ML,ML,83,70
SID20135717,90,94,70,91,41,69,63,62,53,40,CC,CC,68,67.3
SID20162688,59,90,92,52,85,70,76,60,80,100,IOT,IOT,94,76.4
SID20136967,46,64,89,77,86,47,86,78,79,47,ML,ML,89,69.9
SID20153316,97,62,49,43,93,59,87,61,73,49,CC,CC,66,67.3
SID20158060,41,65,72,85,78,84,67,55,51,75,CC,CC,46,67.3
SID20181171,44,65,96,44,99,95,73,44,71,46,AR_VR,AR_VR,56,67.7
SID20158556,83,71,57,43,77,60,84,61,79,58,CC,CC,61,67.3
SID20184626,44,74,53,73,91,75,42,62,86,73,CC,CC,89,67.3
SID20131949,57,44,91,100,74,77,42,60,73,54,CC,CC,99,67.2
SID20151732,92,92,45,80,84,40,60.9,41,43,92,AR_VR,AR_VR,71,66.99
SID20136303,94,44,81,70,75,63,57,75,48,65,CC,CC,60,67.2
SID20143835,62,77,56,51,88,76,83,57,80,42,CC,CC,78,67.2
SID20181576,68,99,90,63,76,78,54,47,61,63,ML,ML,74,69.9
SID20162916,42,61,48,88,92,70,88,62,89,70,IOT,IOT,48,71
SID20143860,88,52,91,72,71,72,45,43,73,91,ML,ML,48,69.8
SID20144427,74,86,74,76,46,66,65,46,99,40,CC,CC,42,67.2
SID20134138,59,61,40,57,44,99,64,80,89,82,AR_VR,AR_VR,81,67.5
SID20149093,48,99,59,75,68,45,86,45,94,53,CC,CC,61,67.2
SID20187311,54,88,62,90,75,40,47,52,85,79,CC,CC,47,67.2
SID20141516,92,52,41,72,87,49,51,90,51,90,AR_VR,AR_VR,47,67.5
SID20156222,43,69,100,69,49,46,100,63,92,40,CC,CC,71,67.1
SID20161923,80,22,54,97,54,61,87,96,44,76,CC,CC,63,67.1
SID20157678,45,56,98,75,84,64,56,68,100,52,ML,ML,73,69.8
SID20175003,89,53,57,40,64,80,54,99,69,66,CC,CC,43,67.1
SID20154557,55,80,47,47,97,92,46,90,72,49,AR_VR,AR_VR,98,67.5
SID20131501,61,53,41,72,88,72,63,72,85,63,CC,CC,81,67
SID20142472,48,92,41,79,89,63,62,51,52,93,CC,CC,98,67
SID20157247,81,50,74,57,41,59,75,64,98,71,CC,CC,56,67
SID20163161,97,80,76,77,91,68,75,100,46,65,IOT,IOT,92,77.5
SID20159565,74,49,84,53,97,48,59,43,99,92,ML,ML,92,69.8
SID20158924,64,81,61,81,89,72,43,77,50,52,CC,CC,60,67
SID20139101,64,81,68,77,86,58,46,99,44,46,CC,CC,73,66.9
SID20134351,89,69,66,72,59,78,48,88,79,26,AR_VR,AR_VR,55,67.4
SID20167118,74,87,75,52,47,54,94,55,57,74,CC,CC,89,66.9
SID20131506,80,76,69,57,66,48,76,52,81,85,CS,IOT,81,69
SID20169877,80,73,62,94,72,78,42,66,72,59,ML,ML,90,69.8
SID20133204,41,54,62,74,67,66,81,95,79,71,CS,IOT,48,69
SID20136800,82,40,81,78,90,54,49,91,65,43,AR_VR,AR_VR,61,67.3
SID20141760,57,92,50,51,57,64,91,80,53,95,CS,IOT,99,69
SID20155091,53,54,25,79,78,82,97,86,89,47,CS,IOT,48,69
SID20163387,99,94,71,87,91,85,59,54,46,59,IOT,IOT,62,74.5
SID20171222,78,92,59,73,59,67,65,96,67,42,ML,ML,52,69.8
SID20166772,98,68,70,59,51,62,66,55,94,67,CS,IOT,48,69
SID20178577,52,91,54,70,65,53,82,89,73,61,CS,IOT,43,69
SID20138440,63,88,63,86,41,42,59,67,100,64,AR_VR,AR_VR,55,67.3
SID20164821,62,88,71,64,79,78,81,53,47,66,CS,IOT,65,68.9
SID20172981,82,62,62,52,59,66,60,85,80,81,CS,IOT,56,68.9
SID20181584,64,68,92,55,72,93,46,70,52,77,CS,IOT,43,68.9
SID20152758,85,50,91,84,60,62,86,56,45,54,AR_VR,AR_VR,69,67.3
SID20186288,77,63,42,91,90,65,88,52,50,71,CS,IOT,40,68.9
SID20187441,51,91,48,68,71,78,84,54,76,68,CS,IOT,90,68.9
SID20183893,75,43,87,45,66,44,71,80,89,98,ML,ML,56,69.8
SID20136164,67,64,47,96,76,96,40,74,81,47,CS,IOT,81,68.8
SID20147727,72,67,64,64,78,48,60.5,66,89,57,AR_VR,AR_VR,82,66.55
SID20177369,56,98,56,56,46,88,94,74,73,47,CS,IOT,83,68.8
SID20188686,81,72,73,86,83,87,49,46,53,58,CS,IOT,42,68.8
SID20163649,57,94,99,89,52,86,94,58,52,97,IOT,IOT,50,77.8
SID20188081,55,62,63,59,100,80,43,96,41,99,ML,ML,70,69.8
SID20142827,80,84,51,81,68,45,58,98,75,47,CS,IOT,55,68.7
SID20163684,80,70,84,81,62,42,78,60,58,76,IOT,IOT,46,69.1
SID20164501,48,65,71,43,83,71,71,52,99,93,ML,ML,48,69.6
SID20149070,42,43,94,90,74,100,48,97,45,54,CS,IOT,96,68.7
SID20167239,84,73,85,71,43,41,72,84,78,56,CS,IOT,63,68.7
SID20175619,95,42,90,91,28,60,65,41,95,65,AR_VR,AR_VR,64,67.2
SID20141430,70,79,51,78,72,54,97,72,41,72,CS,IOT,63,68.6
SID20144729,87,86,56,51,57,82,71,75,67,54,CS,IOT,60,68.6
SID20163086,61,61,66,77,68,74,93,46,95,45,CS,IOT,90,68.6
SID20177713,96,40,88,66,47,80,61,62,67,65,AR_VR,AR_VR,24,67.2
SID20187506,79,54,95,78,52,40,56,93,80,59,CS,IOT,58,68.6
SID20138050,79,86,76,54,89,44,55,56,98,48,CS,IOT,61,68.5
SID20167570,55,90,87,60,88,40,79,48,99,50,ML,ML,100,69.6
SID20133467,69,93,99,90,49,99,63,53,56,83,SVV,SVV,46,75.4
SID20138175,84,71,83,68,55,54,55,65,69,81,CS,IOT,75,68.5
SID20138453,85,40,80,58,69,48,75,92,78,60,CS,IOT,84,68.5
SID20164001,88,96,61,62,64,73,46,75,83,93,IOT,IOT,100,74.1
SID20173746,52,53,96,67,70,51,50,100,79,78,ML,ML,79,69.6
SID20164028,45,74,73,94,54,79,96,73,46,42,NLP,NLP,66,67.6
SID20153630,59,80,63,47,41,73,98,87,62,61,AR_VR,AR_VR,71,67.1
SID20168911,66,43,80,58,82,61,87,93,91,89,SVV,SVV,62,75
SID20143476,72,63,92,74,51,86,45,55,69,78,CS,IOT,75,68.5
SID20179449,52,90,93,60,55,55,64,98,29,89,CS,IOT,73,68.5
SID20164122,100,86,43,85,89,80,78,53,52,95,IOT,IOT,50,76.1
SID20183437,52,54,95,95,52,78,94,51,40,85,ML,ML,61,69.6
SID20164163,57,64,84,80,55,97,66,98,59,29,NLP,NLP,90,68.9
SID20165714,47,57,53,87,69,69,51,84,56,98,AR_VR,AR_VR,55,67.1
SID20185203,59,68,85,86,75,44,62,62,78,66,CS,IOT,100,68.5
SID20148166,68,94,40,96,59,89,57,45,85,51,CS,IOT,87,68.4
SID20164248,53,60,41,78,84,68,67,81,69,52,IOT,IOT,68,65.3
SID20131265,47,68,46,86,66,90,86,75,44,87,ML,ML,65,69.5
SID20164260,76,50,100,54,61,81,78,70,57,100,NLP,NLP,80,72.7
SID20178338,91,46,93,28,93,55,70,71,69,55,AR_VR,AR_VR,75,67.1
SID20185447,56,72,100,83,88,61,41,68,83,98,SVV,SVV,48,75
SID20173493,72,58,86,57,66,62,91,91,60,41,CS,IOT,98,68.4
SID20177013,41,74,56,49,41,67,86,98,89,83,CS,IOT,65,68.4
SID20131983,60,76,90,56,41,57,81,64,75,70,AR_VR,AR_VR,67,67
SID20176109,89,67,80,48,100,45,65,92,76,87,SVV,SVV,74,74.9
SID20179428,63,45,65,49,100,90,49,61,94,68,CS,IOT,65,68.4
SID20188040,29,44,68,88,80,89,51,85,66,84,CS,IOT,55,68.4
SID20164462,93,78,92,80,60,41,64,43,87,60,IOT,IOT,54,69.8
SID20141292,52,82,54,61,80,95,83,83,54,51,ML,ML,96,69.5
SID20164522,64,64,54,74,57,59,41,80,48,89,NLP,NLP,83,63
SID20133376,45,98,58,52,57,75,46,96,69,74,AR_VR,AR_VR,47,67
SID20136447,94,42,62,81,71,72,71,62,73,55,CS,IOT,49,68.3
SID20137467,40,46,41,55,86,45,87,99,84,100,CS,IOT,62,68.3
SID20139009,45,100,50,76,49,68,57,89,92,44,AR_VR,AR_VR,95,67
SID20139754,46,69,75,62,78,79,72,62,41,99,CS,IOT,85,68.3
SID20143300,73,73,53,40,78,72,46,88,64,96,CS,IOT,63,68.3
SID20164631,92,58,63,55,53,66,54,41,87,97,IOT,IOT,78,66.6
SID20169396,77,88,87,46,59,40,73,81,90,54,ML,ML,73,69.5
SID20164674,53,99,45,84,55,79,23,58,76,42,NLP,NLP,51,61.4
SID20136788,23,70,91,64,61,47,71,65,99,78,AR_VR,AR_VR,55,66.9
SID20156143,55,77,41,40,54,59,99,59,100,99,CS,IOT,68,68.3
SID20164779,57,68,51,61,40,43,93,91,42,96,IOT,IOT,85,64.2
SID20189419,55,83,91,61,85,84,77,48,58,52,ML,ML,55,69.4
SID20164781,89,61,42,68,43,84,92,88,40,57,NLP,NLP,74,66.4
SID20137361,62,64,76,51,90,61,60,78,63,64,AR_VR,AR_VR,93,66.9
SID20163355,44,90,69,40,29,78,97,85,52,99,CS,IOT,97,68.3
SID20174486,41,57,54,92,91,78,79,43,87,61,CS,IOT,46,68.3
SID20145553,58,63,99,99,90,44,51,40,50,75,AR_VR,AR_VR,51,66.9
SID20179851,93,78,28,82,96,46,71,72,44,73,CS,IOT,98,68.3
SID20169469,68,70,93,74,81,45,61.4,47,77,59,CS,IOT,63,67.54
SID20164876,67,88,41,85,93,79,53,54,40,86,IOT,IOT,56,68.6
SID20132839,47,74,68,93,47,67,83,98,25,91,ML,ML,97,69.3
SID20162713,55,70,59,48,79,67,69,76,90,80,ML,ML,59,69.3
SID20164952,60,43,50,100,61,47,78,64,87,74,NLP,NLP,95,66.4
SID20146358,48,61,42,82,99,63,45,79,69,81,AR_VR,AR_VR,90,66.9
SID20136780,85,81,44,63,71,78,57,52,71,80,CS,IOT,64,68.2
SID20145059,98,79,52,50,85,68,55,79,55,61,CS,IOT,97,68.2
SID20161265,91,69,47,85,46,91,58,48,89,45,AR_VR,AR_VR,87,66.9
SID20153198,46,98,83,40,57,78,52,90,71,67,CS,IOT,98,68.2
SID20143814,70,47,64,100,43,67,94,95,42,59,CS,IOT,57,68.1
SID20165054,43,44,75,68,61,56,61,93,96,81,IOT,IOT,90,67.8
SID20169217,82,76,63,52,51,47,78,87,62,95,ML,ML,76,69.3
SID20188508,42,81,40,65,65,81,85,53,96,73,CS,IOT,92,68.1
SID20144485,52,93,60,64,70,77,73,47,63,69,AR_VR,AR_VR,28,66.8
SID20136918,84,46,42,76,87,77,98,53,55,62,CS,IOT,74,68
SID20142868,82,76,68,54,45,65,63,98,41,88,CS,IOT,58,68
SID20163798,87,57,96,48,43,83,51,68,92,43,AR_VR,AR_VR,66,66.8
SID20145148,59,51,99,58,66,55,97,77,44,74,CS,IOT,29,68
SID20151422,56,87,80,51,86,55,70,42,81,72,CS,IOT,73,68
SID20165207,64,62,70,53,72,99,94,74,84,64,IOT,IOT,62,73.6
SID20189800,44,90,42,100,97,51,59,60,54,96,ML,ML,79,69.3
SID20186870,41,90,54,81,70,75,66,59,80,64,CS,IOT,57,68
SID20177102,75,79,42,87,48,66,61,72,59,79,AR_VR,AR_VR,75,66.8
SID20134889,66,71,50,79,61,44,76,77,93,62,CS,IOT,97,67.9
SID20168102,52,54,85,67,94,73,57,81,64,52,CS,IOT,70,67.9
SID20178456,47,94,42,78,85,73,48,84,52,76,CS,IOT,56,67.9
SID20165333,86,96,98,74,75,68,54,84,83,72,IOT,IOT,75,79
SID20133750,89,46,62,58,92,82,90,41,76,56,ML,ML,48,69.2
SID20149241,65,46,66,44,61,90,64,75,86,81,CS,IOT,50,67.8
SID20157426,93,67,69,43,90,98,50,40,84,44,CS,IOT,68,67.8
SID20163063,56,98,78,54,84,45,50,77,58,78,CS,IOT,81,67.8
SID20149273,91,79,59,54,67,57,85,79,47,74,ML,ML,84,69.2
SID20165743,68,85,54,59,46,86,90,50,69,71,CS,IOT,71,67.8
SID20166780,79,57,44,80,40,94,51,86,51,85,AR_VR,AR_VR,82,66.7
SID20182135,81,57,75,75,54,51,55,81,49,100,CS,IOT,76,67.8
SID20188775,50,42,86,68,58,67,88,93,47,79,CS,IOT,97,67.8
SID20165547,54,56,52,55,98,62,84,52,99,93,IOT,IOT,92,70.5
SID20157195,54,92,55,94,67,51,85,63,42,89,ML,ML,77,69.2
SID20136041,73,46,90,84,75,47,60.9,50,78,66,CS,IOT,65,66.99
SID20165580,52,69,92,100,99,85,72,94,60,62,IOT,IOT,79,78.5
SID20182164,52,67,73,40,95,75,71,100,24,95,ML,ML,43,69.2
SID20133005,72,75,91,76,61,46,74,52,78,51,CS,IOT,70,67.6
SID20138449,53,46,70,86,75,94,73,72,46,60,CS,IOT,75,67.5
SID20154332,87,20,40,91,76,61,51,81,84,75,AR_VR,AR_VR,44,66.6
SID20147631,78,45,66,85,94,92,60,50,51,54,CS,IOT,98,67.5
SID20147792,64,76,86,48,73,45,55,63,73,92,CS,IOT,78,67.5
SID20165036,51,98,43,77,66,74,56,93,43,74,CS,IOT,42,67.5
SID20131208,97,70,43,59,56,90,64,43,51,92,AR_VR,AR_VR,53,66.5
SID20143942,91,55,59,51,83,90,46,51,71,77,CS,IOT,78,67.4
SID20146496,58,45,78,43,73,69,70,95,50,93,CS,IOT,44,67.4
SID20133325,44,65,68,46,82,95,83,58,90,60,ML,ML,54,69.1
SID20165751,54,89,49,55,90,75,89,49,64,73,IOT,IOT,54,68.7
SID20144461,83,44,95,76,74,90,69,49,64,47,ML,ML,53,69.1
SID20154484,79,42,84,54,55,51,56,94,68,91,CS,IOT,43,67.4
SID20132884,55,93,70,56,83,28,73,68,63,76,AR_VR,AR_VR,96,66.5
SID20173433,57,62,75,72,68,76,59,83,60,62,CS,IOT,69,67.4
SID20174694,76,98,65,75,50,84,55,77,42,52,CS,IOT,54,67.4
SID20147911,53,45,65,100,61,74,50,82,53,82,AR_VR,AR_VR,98,66.5
SID20157300,87,40,54,77,45,96,90,94,41,49,CS,IOT,29,67.3
SID20174192,73,74,83,55,66,80,50,51,91,50,CS,IOT,57,67.3
SID20154735,80,53,94,49,67,66,67,73,85,57,ML,ML,59,69.1
SID20136421,72,54,85,55,100,62,76,72,44,52,CS,IOT,79,67.2
SID20154202,60,97,96,77,53,44,41,48,57,92,AR_VR,AR_VR,61,66.5
SID20147407,89,87,75,71,78,49,58,56,66,42,CS,IOT,44,67.1
SID20159481,71,79,43,77,63,93,63,79,47,56,CS,IOT,100,67.1
SID20161453,84,46,40,91,45,52,70,78,98,67,CS,IOT,67,67.1
SID20165887,66,68,76,77,56,51,65,75,56,76,IOT,IOT,96,66.6
SID20165430,88,63,77,76,94,41,66,54,65,67,ML,ML,51,69.1
SID20162965,41,52,40,100,60,71,66,64,94,83,CS,IOT,19,67.1
SID20178706,54,75,51,61,84,42,52,96,94,62,CS,IOT,92,67.1
SID20175799,45,79,96,50,48,52,88,85,58,63,AR_VR,AR_VR,58,66.4
SID20188490,52,65,87,66,77,51,59,56,70,88,CS,IOT,71,67.1
SID20148721,71,68,63,86,25,67,45,64,98,83,CS,IOT,80,67
SID20185028,79,74,89,74,44,45,75,66,80,65,ML,ML,89,69.1
SID20155851,97,68,84,62,86,52,41,70,61,49,CS,IOT,88,67
SID20148804,68,49,47,67,91,64,83,43,64,87,AR_VR,AR_VR,91,66.3
SID20188086,44,78,65,96,58,74,90,63,49,53,CS,IOT,47,67
SID20167255,64,58,54,100,80,51,46,78,56,82,CC,IOT,82,66.9
SID20166031,92,87,45,25,86,52,64,78,76,70,IOT,IOT,62,67.5
